zip,cbsa,res_ratio,bus_ratio,oth_ratio,tot_ratio
91507,31080,1.000000000,1.000000000,1.000000000,1.000000000
93036,37100,1.000000000,1.000000000,1.000000000,1.000000000
93208,47300,0.000000000,1.000000000,0.000000000,1.000000000
93235,47300,1.000000000,1.000000000,1.000000000,1.000000000
91343,31080,1.000000000,1.000000000,1.000000000,1.000000000
91402,31080,1.000000000,1.000000000,1.000000000,1.000000000
91403,31080,1.000000000,1.000000000,1.000000000,1.000000000
93280,12540,1.000000000,1.000000000,1.000000000,1.000000000
93306,12540,1.000000000,1.000000000,1.000000000,1.000000000
93266,25260,1.000000000,1.000000000,1.000000000,1.000000000
93275,47300,1.000000000,1.000000000,1.000000000,1.000000000
93386,12540,1.000000000,1.000000000,1.000000000,1.000000000
93436,42200,1.000000000,1.000000000,1.000000000,1.000000000
93505,12540,1.000000000,1.000000000,1.000000000,1.000000000
93445,42020,1.000000000,1.000000000,1.000000000,1.000000000
93451,41500,0.194620253,0.333333333,0.000000000,0.194855807
93523,12540,1.000000000,1.000000000,1.000000000,1.000000000
92113,41740,1.000000000,1.000000000,1.000000000,1.000000000
92109,41740,1.000000000,1.000000000,1.000000000,1.000000000
92119,41740,1.000000000,1.000000000,1.000000000,1.000000000
92121,41740,1.000000000,1.000000000,1.000000000,1.000000000
92075,41740,1.000000000,1.000000000,1.000000000,1.000000000
92081,41740,1.000000000,1.000000000,1.000000000,1.000000000
92083,41740,1.000000000,1.000000000,1.000000000,1.000000000
91942,41740,1.000000000,1.000000000,1.000000000,1.000000000
91935,41740,1.000000000,1.000000000,1.000000000,1.000000000
92014,41740,1.000000000,1.000000000,1.000000000,1.000000000
92020,41740,1.000000000,1.000000000,1.000000000,1.000000000
92023,41740,1.000000000,1.000000000,1.000000000,1.000000000
92010,41740,1.000000000,1.000000000,1.000000000,1.000000000
92311,40140,1.000000000,1.000000000,1.000000000,1.000000000
92324,40140,1.000000000,1.000000000,1.000000000,1.000000000
92270,40140,1.000000000,1.000000000,1.000000000,1.000000000
92274,40140,0.654790686,0.801857585,0.413953488,0.648281468
92339,40140,1.000000000,1.000000000,1.000000000,1.000000000
92358,40140,1.000000000,1.000000000,1.000000000,1.000000000
92407,40140,1.000000000,1.000000000,1.000000000,1.000000000
92410,40140,1.000000000,1.000000000,1.000000000,1.000000000
92504,40140,1.000000000,1.000000000,1.000000000,1.000000000
92505,40140,1.000000000,1.000000000,1.000000000,1.000000000
92543,40140,1.000000000,1.000000000,1.000000000,1.000000000
92506,40140,1.000000000,1.000000000,1.000000000,1.000000000
92427,40140,1.000000000,1.000000000,1.000000000,1.000000000
92532,40140,1.000000000,1.000000000,1.000000000,1.000000000
92152,41740,0.000000000,1.000000000,1.000000000,1.000000000
92254,40140,1.000000000,1.000000000,1.000000000,1.000000000
92202,40140,1.000000000,1.000000000,1.000000000,1.000000000
92210,40140,1.000000000,1.000000000,1.000000000,1.000000000
92262,40140,1.000000000,1.000000000,1.000000000,1.000000000
92250,20940,1.000000000,1.000000000,1.000000000,1.000000000
92138,41740,1.000000000,1.000000000,1.000000000,1.000000000
90602,31080,1.000000000,1.000000000,1.000000000,1.000000000
92582,40140,1.000000000,1.000000000,1.000000000,1.000000000
90630,31080,1.000000000,1.000000000,1.000000000,1.000000000
90640,31080,1.000000000,1.000000000,1.000000000,1.000000000
91710,40140,0.999755112,1.000000000,1.000000000,0.999794542
91722,31080,1.000000000,1.000000000,1.000000000,1.000000000
91724,31080,1.000000000,1.000000000,1.000000000,1.000000000
91732,31080,1.000000000,1.000000000,1.000000000,1.000000000
92677,31080,1.000000000,1.000000000,1.000000000,1.000000000
92707,31080,1.000000000,1.000000000,1.000000000,1.000000000
92782,31080,1.000000000,1.000000000,1.000000000,1.000000000
92685,31080,1.000000000,1.000000000,1.000000000,1.000000000
92804,31080,1.000000000,1.000000000,1.000000000,1.000000000
92606,31080,1.000000000,1.000000000,1.000000000,1.000000000
92618,31080,1.000000000,1.000000000,1.000000000,1.000000000
92603,31080,1.000000000,1.000000000,1.000000000,1.000000000
91792,31080,1.000000000,1.000000000,1.000000000,1.000000000
92604,31080,1.000000000,1.000000000,1.000000000,1.000000000
92614,31080,1.000000000,1.000000000,1.000000000,1.000000000
92653,31080,1.000000000,1.000000000,1.000000000,1.000000000
91802,31080,1.000000000,1.000000000,1.000000000,1.000000000
91768,31080,1.000000000,1.000000000,1.000000000,1.000000000
91766,31080,0.944131161,0.969614759,0.943298969,0.946206959
94030,41860,1.000000000,1.000000000,1.000000000,1.000000000
94020,41860,0.981029810,1.000000000,1.000000000,0.981382979
94112,41860,1.000000000,1.000000000,1.000000000,1.000000000
94131,41860,1.000000000,1.000000000,1.000000000,1.000000000
94132,41860,1.000000000,1.000000000,1.000000000,1.000000000
92841,31080,1.000000000,1.000000000,1.000000000,1.000000000
92807,31080,1.000000000,1.000000000,1.000000000,1.000000000
92883,40140,1.000000000,1.000000000,1.000000000,1.000000000
92886,31080,1.000000000,1.000000000,1.000000000,1.000000000
92887,31080,1.000000000,1.000000000,1.000000000,1.000000000
94010,41860,1.000000000,1.000000000,1.000000000,1.000000000
95401,42220,1.000000000,1.000000000,1.000000000,1.000000000
95422,17340,1.000000000,1.000000000,1.000000000,1.000000000
94928,42220,1.000000000,1.000000000,1.000000000,1.000000000
94957,41860,1.000000000,1.000000000,1.000000000,1.000000000
95442,42220,1.000000000,1.000000000,1.000000000,1.000000000
95451,17340,1.000000000,1.000000000,1.000000000,1.000000000
95452,42220,1.000000000,1.000000000,1.000000000,1.000000000
95456,46380,1.000000000,1.000000000,1.000000000,1.000000000
95521,21700,1.000000000,1.000000000,1.000000000,1.000000000
95540,21700,1.000000000,1.000000000,1.000000000,1.000000000
93906,41500,1.000000000,1.000000000,1.000000000,1.000000000
93907,41500,1.000000000,1.000000000,1.000000000,1.000000000
95501,21700,1.000000000,1.000000000,1.000000000,1.000000000
94510,46700,1.000000000,1.000000000,1.000000000,1.000000000
94503,34900,0.994823529,0.997635934,1.000000000,0.995089544
94506,41860,1.000000000,1.000000000,1.000000000,1.000000000
94618,41860,1.000000000,1.000000000,1.000000000,1.000000000
94720,41860,1.000000000,1.000000000,1.000000000,1.000000000
94703,41860,1.000000000,1.000000000,1.000000000,1.000000000
95032,41940,1.000000000,1.000000000,1.000000000,1.000000000
95001,42100,1.000000000,1.000000000,1.000000000,1.000000000
95015,41940,1.000000000,1.000000000,1.000000000,1.000000000
94588,41860,1.000000000,1.000000000,1.000000000,1.000000000
94604,41860,1.000000000,1.000000000,1.000000000,1.000000000
94531,41860,1.000000000,1.000000000,1.000000000,1.000000000
94539,41860,1.000000000,1.000000000,1.000000000,1.000000000
94553,41860,1.000000000,1.000000000,1.000000000,1.000000000
94552,41860,1.000000000,1.000000000,1.000000000,1.000000000
94556,41860,1.000000000,1.000000000,1.000000000,1.000000000
93646,23420,0.962531830,0.976608187,1.000000000,0.964604697
93705,23420,1.000000000,1.000000000,1.000000000,1.000000000
93656,25260,0.067961165,0.050000000,0.000000000,0.066629956
95148,41940,1.000000000,1.000000000,1.000000000,1.000000000
93721,23420,1.000000000,1.000000000,1.000000000,1.000000000
93702,23420,1.000000000,1.000000000,1.000000000,1.000000000
95203,44700,1.000000000,1.000000000,1.000000000,1.000000000
95204,44700,1.000000000,1.000000000,1.000000000,1.000000000
93730,23420,1.000000000,1.000000000,1.000000000,1.000000000
95202,44700,1.000000000,1.000000000,1.000000000,1.000000000
95212,44700,1.000000000,1.000000000,1.000000000,1.000000000
95327,43760,1.000000000,1.000000000,1.000000000,1.000000000
95245,99999,1.000000000,1.000000000,1.000000000,1.000000000
95337,44700,1.000000000,1.000000000,1.000000000,1.000000000
95117,41940,1.000000000,1.000000000,1.000000000,1.000000000
95103,41940,1.000000000,1.000000000,1.000000000,1.000000000
95367,33700,0.998605462,0.995991984,1.000000000,0.998485832
95376,44700,1.000000000,1.000000000,1.000000000,1.000000000
95348,32900,1.000000000,1.000000000,1.000000000,1.000000000
95351,33700,1.000000000,1.000000000,1.000000000,1.000000000
95610,40900,1.000000000,1.000000000,1.000000000,1.000000000
95388,32900,1.000000000,1.000000000,1.000000000,1.000000000
95346,43760,1.000000000,1.000000000,1.000000000,1.000000000
95660,40900,1.000000000,1.000000000,1.000000000,1.000000000
95635,40900,1.000000000,1.000000000,1.000000000,1.000000000
95670,40900,1.000000000,1.000000000,1.000000000,1.000000000
95682,40900,1.000000000,1.000000000,1.000000000,1.000000000
95627,40900,1.000000000,1.000000000,1.000000000,1.000000000
95631,40900,1.000000000,1.000000000,1.000000000,1.000000000
95684,40900,1.000000000,1.000000000,1.000000000,1.000000000
96722,28180,1.000000000,1.000000000,1.000000000,1.000000000
96744,46520,1.000000000,1.000000000,1.000000000,1.000000000
96746,28180,1.000000000,1.000000000,1.000000000,1.000000000
96761,27980,1.000000000,1.000000000,1.000000000,1.000000000
96754,28180,1.000000000,1.000000000,1.000000000,1.000000000
95954,17020,1.000000000,1.000000000,1.000000000,1.000000000
95988,99999,1.000000000,1.000000000,1.000000000,1.000000000
95966,17020,0.997709765,1.000000000,1.000000000,0.997867390
95949,46020,1.000000000,1.000000000,1.000000000,1.000000000
95982,49700,1.000000000,1.000000000,1.000000000,1.000000000
96007,39820,0.999562095,1.000000000,1.000000000,0.999616093
96022,39780,0.656523917,0.828571429,0.117647059,0.659722222
95919,49700,1.000000000,1.000000000,1.000000000,1.000000000
95812,40900,1.000000000,1.000000000,1.000000000,1.000000000
97068,38900,1.000000000,1.000000000,1.000000000,1.000000000
97040,45520,1.000000000,1.000000000,1.000000000,1.000000000
97119,38900,1.000000000,1.000000000,1.000000000,1.000000000
97123,38900,1.000000000,1.000000000,1.000000000,1.000000000
97051,38900,1.000000000,1.000000000,1.000000000,1.000000000
97035,38900,1.000000000,1.000000000,1.000000000,1.000000000
97131,99999,0.971329708,0.931034483,1.000000000,0.971028489
97102,11820,0.900943396,0.857142857,1.000000000,0.901785714
97204,38900,1.000000000,1.000000000,1.000000000,1.000000000
97222,38900,1.000000000,1.000000000,1.000000000,1.000000000
96819,46520,1.000000000,1.000000000,1.000000000,1.000000000
96830,46520,1.000000000,1.000000000,1.000000000,1.000000000
97003,38900,1.000000000,1.000000000,1.000000000,1.000000000
97008,38900,1.000000000,1.000000000,1.000000000,1.000000000
96816,46520,1.000000000,1.000000000,1.000000000,1.000000000
97024,38900,1.000000000,1.000000000,1.000000000,1.000000000
97034,38900,1.000000000,1.000000000,1.000000000,1.000000000
97306,41420,1.000000000,1.000000000,1.000000000,1.000000000
97381,41420,1.000000000,1.000000000,1.000000000,1.000000000
97330,18700,1.000000000,1.000000000,1.000000000,1.000000000
97439,21660,1.000000000,1.000000000,1.000000000,1.000000000
97383,10540,0.069990637,0.024456522,0.000000000,0.063980058
97449,18300,1.000000000,1.000000000,1.000000000,1.000000000
97415,15060,1.000000000,1.000000000,1.000000000,1.000000000
97408,21660,1.000000000,1.000000000,1.000000000,1.000000000
97455,21660,1.000000000,1.000000000,1.000000000,1.000000000
97371,41420,1.000000000,1.000000000,1.000000000,1.000000000
98686,38900,1.000000000,1.000000000,1.000000000,1.000000000
83523,99999,1.000000000,1.000000000,1.000000000,1.000000000
83811,41760,1.000000000,1.000000000,1.000000000,1.000000000
83836,41760,1.000000000,1.000000000,1.000000000,1.000000000
97838,25840,1.000000000,1.000000000,1.000000000,1.000000000
97814,99999,0.995805499,1.000000000,1.000000000,0.996313490
98611,31020,1.000000000,1.000000000,1.000000000,1.000000000
97886,25840,0.995033113,1.000000000,1.000000000,0.995153473
97825,99999,1.000000000,1.000000000,0.000000000,1.000000000
98621,99999,1.000000000,1.000000000,1.000000000,1.000000000
97478,21660,1.000000000,1.000000000,1.000000000,1.000000000
97524,32780,1.000000000,1.000000000,1.000000000,1.000000000
97537,32780,1.000000000,1.000000000,1.000000000,1.000000000
97539,32780,1.000000000,1.000000000,1.000000000,1.000000000
97624,28900,1.000000000,1.000000000,1.000000000,1.000000000
97467,40700,1.000000000,1.000000000,1.000000000,1.000000000
97498,35440,0.975526852,1.000000000,1.000000000,0.976577749
97469,40700,1.000000000,1.000000000,1.000000000,1.000000000
97527,32780,0.043782129,0.034403670,0.016666667,0.042730449
97637,99999,1.000000000,1.000000000,1.000000000,1.000000000
97730,99999,1.000000000,1.000000000,1.000000000,1.000000000
98037,42660,1.000000000,1.000000000,1.000000000,1.000000000
98072,42660,1.000000000,1.000000000,1.000000000,1.000000000
98059,42660,1.000000000,1.000000000,1.000000000,1.000000000
98136,42660,1.000000000,1.000000000,1.000000000,1.000000000
98146,42660,1.000000000,1.000000000,1.000000000,1.000000000
98124,42660,1.000000000,1.000000000,1.000000000,1.000000000
83861,99999,0.926165803,1.000000000,0.984848485,0.932765708
83872,34140,1.000000000,0.000000000,1.000000000,1.000000000
98026,42660,1.000000000,1.000000000,1.000000000,1.000000000
83860,41760,1.000000000,1.000000000,1.000000000,1.000000000
98024,42660,1.000000000,1.000000000,1.000000000,1.000000000
98201,42660,1.000000000,1.000000000,1.000000000,1.000000000
98208,42660,1.000000000,1.000000000,1.000000000,1.000000000
98221,34580,0.980090158,0.999272727,0.995037221,0.982237540
98245,99999,1.000000000,1.000000000,1.000000000,1.000000000
98260,36020,1.000000000,1.000000000,1.000000000,1.000000000
98266,13380,1.000000000,1.000000000,1.000000000,1.000000000
98329,42660,0.990855053,1.000000000,1.000000000,0.991041433
98310,14740,1.000000000,1.000000000,1.000000000,1.000000000
98274,34580,1.000000000,1.000000000,1.000000000,1.000000000
98346,14740,1.000000000,1.000000000,1.000000000,1.000000000
98337,14740,1.000000000,1.000000000,1.000000000,1.000000000
98283,34580,0.892430279,0.428571429,0.500000000,0.857142857
98357,38820,0.000000000,1.000000000,1.000000000,1.000000000
98925,21260,0.000000000,1.000000000,1.000000000,1.000000000
98930,49420,0.947975666,0.990163934,0.985915493,0.951476793
98944,49420,0.999499061,0.998937301,1.000000000,0.999455930
98844,99999,1.000000000,1.000000000,1.000000000,1.000000000
99006,44060,1.000000000,1.000000000,1.000000000,1.000000000
99016,44060,1.000000000,1.000000000,1.000000000,1.000000000
98926,21260,1.000000000,1.000000000,1.000000000,1.000000000
98933,49420,1.000000000,1.000000000,0.000000000,1.000000000
99163,39420,1.000000000,1.000000000,1.000000000,1.000000000
99135,34180,1.000000000,0.000000000,1.000000000,1.000000000
98501,36500,1.000000000,1.000000000,1.000000000,1.000000000
98532,16500,1.000000000,1.000000000,1.000000000,1.000000000
98528,43220,0.997883747,1.000000000,1.000000000,0.998053212
98569,10140,1.000000000,1.000000000,1.000000000,1.000000000
98382,99999,0.013023401,0.004467135,0.000000000,0.012212440
98387,42660,1.000000000,1.000000000,1.000000000,1.000000000
98367,14740,1.000000000,1.000000000,1.000000000,1.000000000
98402,42660,1.000000000,1.000000000,1.000000000,1.000000000
98374,42660,1.000000000,1.000000000,1.000000000,1.000000000
98408,42660,1.000000000,1.000000000,1.000000000,1.000000000
98424,42660,1.000000000,1.000000000,1.000000000,1.000000000
98421,42660,1.000000000,1.000000000,1.000000000,1.000000000
99603,99999,1.000000000,1.000000000,1.000000000,1.000000000
99523,11260,1.000000000,1.000000000,1.000000000,1.000000000
99645,11260,1.000000000,1.000000000,1.000000000,1.000000000
99503,11260,1.000000000,1.000000000,1.000000000,1.000000000
99208,44060,1.000000000,1.000000000,1.000000000,1.000000000
99218,44060,1.000000000,1.000000000,1.000000000,1.000000000
99201,44060,1.000000000,1.000000000,1.000000000,1.000000000
99217,44060,1.000000000,1.000000000,1.000000000,1.000000000
99330,28420,1.000000000,1.000000000,1.000000000,1.000000000
99344,36830,0.804865513,0.929095355,0.868131868,0.814561294
00936,41980,1.000000000,1.000000000,1.000000000,1.000000000
00960,41980,1.000000000,1.000000000,1.000000000,1.000000000
01508,49340,1.000000000,0.000000000,1.000000000,1.000000000
03774,17200,0.984272608,0.977272727,0.850000000,0.980652963
03470,28300,1.000000000,1.000000000,1.000000000,1.000000000
03583,13620,1.000000000,1.000000000,1.000000000,1.000000000
03448,28300,1.000000000,1.000000000,1.000000000,1.000000000
04353,99999,0.938235294,1.000000000,0.923076923,0.939163498
04338,12300,1.000000000,1.000000000,1.000000000,1.000000000
04630,99999,1.000000000,1.000000000,1.000000000,1.000000000
04575,99999,1.000000000,0.000000000,1.000000000,1.000000000
04634,99999,1.000000000,1.000000000,1.000000000,1.000000000
04781,99999,1.000000000,1.000000000,1.000000000,1.000000000
04757,99999,1.000000000,1.000000000,1.000000000,1.000000000
04787,99999,1.000000000,1.000000000,0.000000000,1.000000000
04471,99999,1.000000000,1.000000000,1.000000000,1.000000000
04953,12620,1.000000000,1.000000000,1.000000000,1.000000000
05077,17200,0.996441281,1.000000000,0.000000000,0.996491228
05260,13540,1.000000000,1.000000000,0.000000000,1.000000000
05048,17200,0.931589537,1.000000000,0.888888889,0.933717579
05033,17200,0.981180496,1.000000000,0.880000000,0.978478094
05038,17200,0.996661102,1.000000000,1.000000000,0.996753247
05759,40860,1.000000000,1.000000000,1.000000000,1.000000000
05866,99999,1.000000000,1.000000000,0.000000000,1.000000000
05824,13620,0.692622951,0.777777778,0.666666667,0.694000000
05601,12740,1.000000000,1.000000000,1.000000000,1.000000000
01098,44140,1.000000000,1.000000000,1.000000000,1.000000000
01054,24640,1.000000000,1.000000000,1.000000000,1.000000000
01068,49340,1.000000000,1.000000000,1.000000000,1.000000000
06027,25540,1.000000000,1.000000000,1.000000000,1.000000000
06039,45860,1.000000000,1.000000000,1.000000000,1.000000000
06091,25540,1.000000000,1.000000000,0.000000000,1.000000000
06426,25540,1.000000000,1.000000000,1.000000000,1.000000000
06777,45860,1.000000000,1.000000000,1.000000000,1.000000000
06783,45860,1.000000000,1.000000000,1.000000000,1.000000000
07460,35620,1.000000000,1.000000000,1.000000000,1.000000000
07931,35620,1.000000000,1.000000000,1.000000000,1.000000000
07757,35620,1.000000000,1.000000000,1.000000000,1.000000000
08328,37980,1.000000000,1.000000000,1.000000000,1.000000000
08352,47220,1.000000000,1.000000000,1.000000000,1.000000000
08510,35620,1.000000000,1.000000000,1.000000000,1.000000000
19717,37980,1.000000000,1.000000000,1.000000000,1.000000000
19730,37980,1.000000000,1.000000000,1.000000000,1.000000000
19931,41540,1.000000000,1.000000000,1.000000000,1.000000000
10278,35620,0.000000000,1.000000000,1.000000000,1.000000000
10173,35620,0.000000000,1.000000000,1.000000000,1.000000000
12418,99999,1.000000000,1.000000000,1.000000000,1.000000000
12465,99999,0.092307692,0.000000000,0.000000000,0.086956522
12515,28740,1.000000000,1.000000000,1.000000000,1.000000000
10975,35620,1.000000000,1.000000000,1.000000000,1.000000000
11956,35620,1.000000000,0.000000000,1.000000000,1.000000000
12035,10580,1.000000000,1.000000000,1.000000000,1.000000000
12194,10580,1.000000000,1.000000000,1.000000000,1.000000000
12131,10580,1.000000000,1.000000000,1.000000000,1.000000000
13044,45060,1.000000000,1.000000000,1.000000000,1.000000000
12923,38460,1.000000000,1.000000000,1.000000000,1.000000000
13081,12180,0.998080614,1.000000000,1.000000000,0.998144712
13439,46540,0.239887640,0.163636364,0.000000000,0.232533333
13495,46540,1.000000000,1.000000000,1.000000000,1.000000000
13809,99999,0.622347949,0.777777778,0.714285714,0.625172891
13833,13780,1.000000000,1.000000000,1.000000000,1.000000000
13796,36580,1.000000000,1.000000000,1.000000000,1.000000000
13902,13780,1.000000000,1.000000000,1.000000000,1.000000000
14105,15380,0.950935761,0.974576271,0.975000000,0.953103448
14055,15380,1.000000000,1.000000000,1.000000000,1.000000000
14062,27460,0.992637216,0.909090909,1.000000000,0.992094862
14024,99999,1.000000000,1.000000000,1.000000000,1.000000000
14040,12860,0.854357798,0.875000000,1.000000000,0.856666667
14586,40380,1.000000000,1.000000000,1.000000000,1.000000000
14437,99999,0.002685765,0.009287926,0.000000000,0.002993414
14808,18500,1.000000000,1.000000000,1.000000000,1.000000000
14735,99999,1.000000000,1.000000000,1.000000000,1.000000000
14843,99999,0.006679093,0.001683502,0.000000000,0.006107718
14814,21300,0.899641577,1.000000000,1.000000000,0.909090909
14729,36460,1.000000000,1.000000000,1.000000000,1.000000000
15064,38300,1.000000000,1.000000000,1.000000000,1.000000000
15438,38300,1.000000000,1.000000000,1.000000000,1.000000000
15678,38300,1.000000000,1.000000000,1.000000000,1.000000000
15767,26860,0.042869391,0.022566996,0.000000000,0.040060852
16040,38300,1.000000000,1.000000000,1.000000000,1.000000000
16124,49660,1.000000000,1.000000000,1.000000000,1.000000000
15954,38300,0.418604651,0.512820513,1.000000000,0.424418605
16157,38300,0.184808144,0.096153846,0.000000000,0.179850746
16222,38300,0.884769539,0.954545455,1.000000000,0.886608016
16740,14620,1.000000000,1.000000000,0.000000000,1.000000000
16689,99999,0.957575758,1.000000000,0.000000000,0.960674157
16667,99999,1.000000000,1.000000000,1.000000000,1.000000000
16646,27780,0.978297162,1.000000000,1.000000000,0.979907264
16611,26500,0.990059642,0.983606557,1.000000000,0.989795918
26031,48540,1.000000000,1.000000000,1.000000000,1.000000000
17040,25420,1.000000000,1.000000000,1.000000000,1.000000000
17035,99999,0.984771574,1.000000000,0.000000000,0.985111663
17009,30380,1.000000000,1.000000000,1.000000000,1.000000000
17582,29540,1.000000000,1.000000000,1.000000000,1.000000000
17554,29540,1.000000000,1.000000000,1.000000000,1.000000000
17765,99999,0.753176044,0.666666667,0.000000000,0.751785714
17938,39060,1.000000000,1.000000000,1.000000000,1.000000000
18053,10900,1.000000000,1.000000000,1.000000000,1.000000000
18221,42540,1.000000000,1.000000000,0.000000000,1.000000000
18354,20700,1.000000000,1.000000000,1.000000000,1.000000000
18085,10900,1.000000000,1.000000000,1.000000000,1.000000000
18439,99999,1.000000000,1.000000000,1.000000000,1.000000000
19565,39740,1.000000000,1.000000000,1.000000000,1.000000000
19310,37980,0.959116022,0.966666667,1.000000000,0.960334029
19453,37980,1.000000000,1.000000000,1.000000000,1.000000000
20026,47900,1.000000000,1.000000000,1.000000000,1.000000000
20628,15680,1.000000000,1.000000000,1.000000000,1.000000000
21543,19060,1.000000000,1.000000000,0.000000000,1.000000000
21636,99999,1.000000000,1.000000000,0.000000000,1.000000000
21913,37980,1.000000000,1.000000000,1.000000000,1.000000000
20143,47900,1.000000000,1.000000000,1.000000000,1.000000000
21829,41540,1.000000000,1.000000000,0.000000000,1.000000000
22106,47900,1.000000000,1.000000000,1.000000000,1.000000000
20184,47900,1.000000000,1.000000000,1.000000000,1.000000000
22226,47900,0.000000000,1.000000000,0.000000000,1.000000000
22827,99999,0.069181121,0.006688963,0.000000000,0.064667291
22841,25500,0.979500891,0.986842105,1.000000000,0.980033278
22738,99999,0.998622590,1.000000000,1.000000000,0.998652291
22735,99999,0.451022605,0.500000000,0.000000000,0.446808511
22974,99999,0.209481808,0.295652174,0.000000000,0.213953488
22943,16820,1.000000000,1.000000000,1.000000000,1.000000000
23306,99999,1.000000000,1.000000000,0.000000000,1.000000000
23410,99999,1.000000000,1.000000000,1.000000000,1.000000000
23488,99999,1.000000000,1.000000000,0.000000000,1.000000000
23514,47260,1.000000000,1.000000000,1.000000000,1.000000000
23824,40060,0.041481069,0.016483516,0.000000000,0.038290514
23866,99999,0.757704570,0.821428571,1.000000000,0.760288066
23878,99999,0.994296578,0.909090909,1.000000000,0.990892532
23850,40060,1.000000000,1.000000000,0.000000000,1.000000000
23958,31340,0.437873754,0.846153846,1.000000000,0.441737986
24441,44420,0.346609257,0.187500000,0.000000000,0.335275968
24167,13980,1.000000000,0.000000000,1.000000000,1.000000000
24243,99999,1.000000000,1.000000000,1.000000000,1.000000000
24265,99999,1.000000000,1.000000000,0.000000000,1.000000000
25005,99999,1.000000000,1.000000000,1.000000000,1.000000000
24823,99999,1.000000000,1.000000000,0.000000000,1.000000000
24870,99999,1.000000000,1.000000000,1.000000000,1.000000000
25262,99999,0.988888889,1.000000000,0.000000000,0.989556136
25520,38580,0.748677249,0.750000000,1.000000000,0.749014455
25521,26580,0.997448980,1.000000000,0.000000000,0.997512438
25567,26580,0.997311828,1.000000000,0.000000000,0.997361478
26294,21180,0.429729730,0.800000000,0.000000000,0.434666667
26571,21900,1.000000000,1.000000000,1.000000000,1.000000000
26621,99999,1.000000000,1.000000000,0.000000000,1.000000000
26554,34060,0.016798511,0.004246285,0.000000000,0.015330287
27030,49180,0.008381518,0.001034126,0.000000000,0.007547526
27281,99999,0.207015131,0.250000000,0.000000000,0.206178643
27215,24660,0.036594473,0.005543237,0.017196905,0.032380501
27512,39580,1.000000000,1.000000000,1.000000000,1.000000000
27715,20500,1.000000000,1.000000000,1.000000000,1.000000000
27699,39580,0.000000000,0.000000000,1.000000000,1.000000000
27613,20500,0.024852715,0.003407155,0.000000000,0.023225806
27852,24780,0.245465538,0.137931034,0.000000000,0.243612597
28606,35900,0.836565097,0.954545455,1.000000000,0.839059675
28676,34340,0.724867725,0.857142857,1.000000000,0.730356133
28678,25860,0.512728897,0.720930233,1.000000000,0.517286652
28698,99999,0.087547170,0.021276596,0.000000000,0.084782609
28334,39580,0.055963146,0.015241321,0.116564417,0.053038420
28366,39580,0.222768223,0.077922078,0.222222222,0.218354430
28396,29900,1.000000000,1.000000000,1.000000000,1.000000000
28529,35100,1.000000000,1.000000000,1.000000000,1.000000000
28478,99999,0.065452969,0.074626866,0.000000000,0.065491184
28744,99999,1.000000000,1.000000000,1.000000000,1.000000000
28742,14820,0.065626434,0.000000000,0.000000000,0.062255115
28745,11700,1.000000000,1.000000000,1.000000000,1.000000000
29009,99999,0.033274956,0.000000000,0.000000000,0.032450897
29741,99999,1.000000000,1.000000000,1.000000000,1.000000000
29051,44940,0.569269521,0.526315789,0.000000000,0.567307692
29039,36700,1.000000000,1.000000000,0.000000000,1.000000000
29417,16700,1.000000000,1.000000000,1.000000000,1.000000000
29372,23500,0.157077626,0.083333333,0.000000000,0.154083885
30301,12060,1.000000000,1.000000000,1.000000000,1.000000000
30557,99999,0.362250879,0.400000000,0.285714286,0.362532524
30634,99999,1.000000000,1.000000000,1.000000000,1.000000000
29848,24940,0.675564682,0.750000000,0.000000000,0.674650699
29845,99999,0.987551867,1.000000000,1.000000000,0.988079470
30805,12260,1.000000000,1.000000000,1.000000000,1.000000000
32227,27260,1.000000000,1.000000000,1.000000000,1.000000000
33163,33100,1.000000000,1.000000000,1.000000000,1.000000000
33283,33100,1.000000000,1.000000000,1.000000000,1.000000000
33345,33100,1.000000000,1.000000000,1.000000000,1.000000000
33427,33100,1.000000000,1.000000000,1.000000000,1.000000000
32721,19660,1.000000000,1.000000000,1.000000000,1.000000000
32702,36740,0.922683343,0.976744186,0.978260870,0.925324675
33779,45300,1.000000000,1.000000000,1.000000000,1.000000000
33743,45300,1.000000000,1.000000000,1.000000000,1.000000000
33802,29460,1.000000000,1.000000000,1.000000000,1.000000000
34713,36740,1.000000000,1.000000000,1.000000000,1.000000000
35035,13820,1.000000000,1.000000000,1.000000000,1.000000000
35762,26620,1.000000000,1.000000000,1.000000000,1.000000000
35543,99999,1.000000000,1.000000000,1.000000000,1.000000000
36046,99999,0.625000000,0.433333333,0.000000000,0.616204691
36005,45980,0.804436661,0.734375000,1.000000000,0.803021824
36013,33860,0.972850679,0.750000000,1.000000000,0.965665236
36352,20020,0.661200000,0.822429907,0.866666667,0.668954996
36318,20020,0.690208668,0.800000000,0.000000000,0.691082803
36583,99999,0.993883792,1.000000000,1.000000000,0.993993994
37077,34980,1.000000000,1.000000000,1.000000000,1.000000000
37118,34980,1.000000000,1.000000000,0.000000000,1.000000000
30722,19140,1.000000000,1.000000000,1.000000000,1.000000000
36754,99999,1.000000000,1.000000000,1.000000000,1.000000000
36803,12220,1.000000000,1.000000000,1.000000000,1.000000000
37357,34980,0.065984474,0.017751479,0.045454545,0.063140496
